Time	Iteration	AverageReward	reward 0:	reward 1:	reward 2:	reward 3:	reward 4:	reward 5:	reward 6:	reward 7:	reward 8:	timesteps
3181.1863825321198	320	-95.07356030373116	0.0	-259.7738788110276	-383.1777972097393	0.0	-90.57239629626287	-97.91932989901125	0.0	-1.3589129821411917e-14	-24.21864051753935	829440
3276.1824283599854	330	-98.22820781776316	0.0	-280.79626587717473	-383.20069050592997	0.0	-97.91924467981661	-97.91902877694774	0.0	-2.4600673498298425e-09	-24.21864051753937	855360
3371.358804702759	340	-98.16285849935979	0.0	-280.30418433130023	-383.2135572563877	0.0	-97.85872343923026	-97.87062094978057	0.0	0.0	-24.21864051753935	881280
3466.112457513809	350	-97.30529250624764	0.0	-272.6523565729874	-383.18824078702687	0.0	-97.83845102396562	-97.84994365465653	0.0	-5.292966065439941e-11	-24.21864051753935	907200
3561.126457452774	360	-98.09649304079508	0.0	-279.4590606474581	-383.35887854540135	0.0	-97.91570316801601	-97.91615448873037	0.0	-1.0531575611594237e-11	-24.21864051753935	933120
3681.535230398178	370	-97.9138014899593	0.0	-277.7925629056628	-383.21168808460504	0.0	-98.08136787412408	-97.91995402769697	0.0	-5.360911714547001e-12	-24.21864051753935	959040
3776.0162279605865	380	-98.14873611253456	0.0	-280.0610123493146	-383.2009782489283	0.0	-97.94854194093114	-97.90945195607667	0.0	-2.0988411009170706e-11	-24.21864051753935	984960
3870.8850045204163	390	-99.7407990128372	0.0	-278.3606449975947	-383.19850938904654	0.0	-97.9174560865371	-113.97194012481717	0.0	0.0	-24.21864051753935	1010880
3965.926181793213	400	-97.4945597710861	0.0	-274.2904682561804	-383.2009945058062	0.0	-97.87060279159397	-97.87033186865494	0.0	0.0	-24.21864051753935	1036800
4060.797388792038	410	-96.64647594200395	0.0	-267.3838966544859	-383.2008389781079	0.0	-97.51167877101906	-97.5032285568804	0.0	0.0	-24.218640517542262	1062720
4155.59245967865	420	-99.9896697622166	0.0	-296.2897093581557	-383.19691761896854	0.0	-98.29165442824393	-97.91010593704188	0.0	0.0	-24.21864051753935	1088640
4250.387205123901	430	-95.5426331477635	0.0	-256.94205308768926	-383.19861804845	0.0	-97.91966468254637	-97.60472199364648	0.0	0.0	-24.21864051753935	1114560
4345.106885910034	440	-95.02924204830312	0.0	-252.01073562828716	-383.19803791201673	0.0	-98.1160806958154	-97.71968368106941	0.0	0.0	-24.21864051753935	1140480
4439.662278652191	450	-95.05301894054718	0.0	-252.32784972101706	-383.1992113926423	0.0	-97.91973070076574	-97.81173813296016	0.0	0.0	-24.21864051753935	1166400
4534.083578824997	460	-97.12322665044482	0.0	-270.8549306906193	-383.1963340655253	0.0	-97.91999999999993	-97.91913458031944	0.0	0.0	-24.21864051753935	1192320
4628.879194974899	470	-97.71111779171305	0.0	-276.1485801082254	-383.19726158369514	0.0	-97.91999959143209	-97.9155783245255	0.0	0.0	-24.21864051753935	1218240
4723.776824474335	480	-95.9559442705869	0.0	-260.3991591212063	-383.16264021633384	0.0	-97.91999696081896	-97.90306161938365	0.0	0.0	-24.21864051753935	1244160
4818.823472976685	490	-96.70829407123055	0.0	-271.77563654304913	-383.0168316175642	0.0	-96.02108760878433	-95.342450354138	0.0	0.0	-24.21864051753935	1270080
4913.978995084763	500	-93.5350695433273	0.0	-238.88023172770215	-383.0563599035217	0.0	-97.87694334344964	-97.78345039773289	0.0	0.0	-24.21864051753935	1296000
